DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,superkingdom unchar
COLOR,#2E2D97
COLOR_BRANCHES,1
STRIP_WIDTH,50
DATA
mgnify_new_028433,#BF8F6B
mgnify_new_122442,#BF8F6B
mgnify_new_022074,#BF8F6B
mgnify_new_111250,#BF8F6B
mgnify_new_022111,#BF8F6B
mgnify_new_029709,#BF8F6B
mgnify_new_193147,#BF8F6B
mgnify_new_003448,#BF8F6B
mgnify_new_023939,#BF8F6B
mgnify_new_037252,#BF8F6B
mgnify_new_031951,#BF8F6B
mgnify_new_016967,#BF8F6B
mgnify_new_005625,#BF8F6B
mgnify_new_036883,#BF8F6B
mgnify_new_047455,#BF8F6B
mgnify_new_113276,#BF8F6B
mgnify_new_013758,#BF8F6B
mgnify_new_041827,#BF8F6B
mgnify_new_031589,#BF8F6B
mgnify_new_015667,#BF8F6B
mgnify_new_004873,#BF8F6B
mgnify_new_038503,#BF8F6B
mgnify_new_010683,#BF8F6B
mgnify_new_045507,#BF8F6B
mgnify_new_047753,#BF8F6B
mgnify_new_036718,#BF8F6B
mgnify_new_047058,#BF8F6B
mgnify_new_029968,#BF8F6B
mgnify_new_039424,#BF8F6B
mgnify_new_003449,#BF8F6B
mgnify_new_046320,#BF8F6B
mgnify_new_041114,#BF8F6B
mgnify_new_039605,#BF8F6B
mgnify_new_006340,#BF8F6B
mgnify_new_038579,#BF8F6B
mgnify_new_007357,#BF8F6B
mgnify_new_045168,#BF8F6B
mgnify_new_004978,#BF8F6B
mgnify_new_034972,#BF8F6B
mgnify_new_003193,#BF8F6B
mgnify_new_019222,#BF8F6B
mgnify_new_037493,#BF8F6B
mgnify_new_050163,#BF8F6B
mgnify_new_001609,#BF8F6B
mgnify_new_033669,#BF8F6B
mgnify_new_004103,#BF8F6B
mgnify_new_035080,#BF8F6B
mgnify_new_001873,#BF8F6B
mgnify_new_050724,#BF8F6B
mgnify_new_017716,#BF8F6B
mgnify_new_075342,#BF8F6B
mgnify_new_032422,#BF8F6B
mgnify_new_048924,#BF8F6B
mgnify_new_018446,#BF8F6B
mgnify_new_001263,#BF8F6B
mgnify_new_018539,#BF8F6B
mgnify_new_017021,#BF8F6B
mgnify_new_021569,#BF8F6B
mgnify_new_024147,#BF8F6B
mgnify_new_180896,#BF8F6B
mgnify_new_123681,#BF8F6B
mgnify_new_007971,#BF8F6B
mgnify_new_028932,#BF8F6B
mgnify_new_023599,#BF8F6B
mgnify_new_019287,#BF8F6B
mgnify_new_001440,#BF8F6B
mgnify_new_000885,#BF8F6B
mgnify_new_044567,#BF8F6B
mgnify_new_208612,#BF8F6B
mgnify_new_011708,#BF8F6B
mgnify_new_032219,#BF8F6B
mgnify_new_010153,#BF8F6B
mgnify_new_032048,#BF8F6B
mgnify_new_013412,#BF8F6B
mgnify_new_026661,#BF8F6B
mgnify_new_022691,#BF8F6B
mgnify_new_009310,#BF8F6B
mgnify_new_048370,#BF8F6B
mgnify_new_050560,#BF8F6B
mgnify_new_004607,#BF8F6B
mgnify_new_014828,#BF8F6B
mgnify_new_039000,#BF8F6B
mgnify_new_003430,#BF8F6B
mgnify_new_006501,#BF8F6B
mgnify_new_018117,#BF8F6B
mgnify_new_007390,#BF8F6B
mgnify_new_006302,#BF8F6B
mgnify_new_013381,#BF8F6B
mgnify_new_141804,#BF8F6B
mgnify_new_020285,#BF8F6B
mgnify_new_005570,#BF8F6B
mgnify_new_041637,#BF8F6B
mgnify_new_050898,#BF8F6B
mgnify_new_001518,#BF8F6B
mgnify_new_001864,#BF8F6B
mgnify_new_036850,#BF8F6B
mgnify_new_011430,#BF8F6B
mgnify_new_041276,#BF8F6B
mgnify_new_033145,#BF8F6B
mgnify_new_003651,#BF8F6B
mgnify_new_022155,#BF8F6B
mgnify_new_015142,#BF8F6B
mgnify_new_002025,#BF8F6B
mgnify_new_001298,#BF8F6B
mgnify_new_022158,#BF8F6B
mgnify_new_025252,#BF8F6B
mgnify_new_019127,#BF8F6B
mgnify_new_022213,#BF8F6B
mgnify_new_052587,#BF8F6B
mgnify_new_028397,#BF8F6B
mgnify_new_015539,#BF8F6B
mgnify_new_008366,#BF8F6B
mgnify_new_050023,#BF8F6B
mgnify_new_050261,#BF8F6B
mgnify_new_030673,#BF8F6B
mgnify_new_038502,#BF8F6B
mgnify_new_010540,#BF8F6B
mgnify_new_039140,#BF8F6B
mgnify_new_037173,#BF8F6B
mgnify_new_027584,#BF8F6B
mgnify_new_012558,#BF8F6B
mgnify_new_042375,#BF8F6B
mgnify_new_005800,#BF8F6B
mgnify_new_021828,#BF8F6B
mgnify_new_016704,#BF8F6B
mgnify_new_043977,#BF8F6B
mgnify_new_038020,#BF8F6B
mgnify_new_003863,#BF8F6B
mgnify_new_024682,#BF8F6B
mgnify_new_022706,#BF8F6B
mgnify_new_029483,#BF8F6B
mgnify_new_010698,#BF8F6B
mgnify_new_000644,#BF8F6B
mgnify_new_029788,#BF8F6B
mgnify_new_111216,#BF8F6B
mgnify_new_020663,#BF8F6B
mgnify_new_189063,#BF8F6B
mgnify_new_003265,#BF8F6B
mgnify_new_045548,#BF8F6B
mgnify_new_003013,#BF8F6B
mgnify_new_035324,#BF8F6B
mgnify_new_057207,#BF8F6B
mgnify_new_027402,#BF8F6B
mgnify_new_105455,#BF8F6B
mgnify_new_061963,#BF8F6B
mgnify_new_039795,#BF8F6B
mgnify_new_045702,#BF8F6B
mgnify_new_002180,#BF8F6B
mgnify_new_004132,#BF8F6B
mgnify_new_020447,#BF8F6B
mgnify_new_030129,#BF8F6B
mgnify_new_026208,#BF8F6B
mgnify_new_037259,#BF8F6B
mgnify_new_038463,#BF8F6B
mgnify_new_001624,#BF8F6B
mgnify_new_001215,#BF8F6B
mgnify_new_029388,#BF8F6B
mgnify_new_047599,#BF8F6B
mgnify_new_040932,#BF8F6B
mgnify_new_017659,#BF8F6B
mgnify_new_021555,#BF8F6B
mgnify_new_025630,#BF8F6B
mgnify_new_042203,#BF8F6B
mgnify_new_023603,#BF8F6B
mgnify_new_039915,#BF8F6B
mgnify_new_044955,#BF8F6B
mgnify_new_034603,#BF8F6B
mgnify_new_109311,#BF8F6B
mgnify_new_031037,#BF8F6B
mgnify_new_016467,#BF8F6B
mgnify_new_008281,#BF8F6B
mgnify_new_038009,#BF8F6B
mgnify_new_041491,#BF8F6B
mgnify_new_007025,#BF8F6B
mgnify_new_025007,#BF8F6B
mgnify_new_022480,#BF8F6B
mgnify_new_032973,#BF8F6B
mgnify_new_033819,#BF8F6B
mgnify_new_017259,#BF8F6B
mgnify_new_050713,#BF8F6B
mgnify_new_008888,#BF8F6B
mgnify_new_019893,#BF8F6B
mgnify_new_017260,#BF8F6B
mgnify_new_007850,#BF8F6B
mgnify_new_033189,#BF8F6B
mgnify_new_040448,#BF8F6B
mgnify_new_013100,#BF8F6B
mgnify_new_030573,#BF8F6B
mgnify_new_012115,#BF8F6B
mgnify_new_005789,#BF8F6B
mgnify_new_010588,#BF8F6B
mgnify_new_001805,#BF8F6B
mgnify_new_050596,#BF8F6B
mgnify_new_047236,#BF8F6B
mgnify_new_018913,#BF8F6B
mgnify_new_080273,#BF8F6B
mgnify_new_174648,#BF8F6B
mgnify_new_200919,#BF8F6B
mgnify_new_056358,#BF8F6B
mgnify_new_116751,#BF8F6B
mgnify_new_131373,#BF8F6B
mgnify_new_057171,#BF8F6B
mgnify_new_118895,#BF8F6B
mgnify_new_138767,#BF8F6B
mgnify_new_129331,#BF8F6B
mgnify_new_134973,#BF8F6B
mgnify_new_177431,#BF8F6B
mgnify_new_119143,#BF8F6B
mgnify_new_180153,#BF8F6B
mgnify_new_202790,#BF8F6B
mgnify_new_064309,#BF8F6B
mgnify_new_126116,#BF8F6B
mgnify_new_210567,#BF8F6B
mgnify_new_167308,#BF8F6B
mgnify_new_150226,#BF8F6B
mgnify_new_077000,#BF8F6B
mgnify_new_124009,#BF8F6B
mgnify_new_087765,#BF8F6B
mgnify_new_118502,#BF8F6B
mgnify_new_137189,#BF8F6B
mgnify_new_060354,#BF8F6B
mgnify_new_189793,#BF8F6B
mgnify_new_104179,#BF8F6B
mgnify_new_166733,#BF8F6B
mgnify_new_147856,#BF8F6B
mgnify_new_118027,#BF8F6B
mgnify_new_130731,#BF8F6B
mgnify_new_169687,#BF8F6B
mgnify_new_106080,#BF8F6B
mgnify_new_200726,#BF8F6B
mgnify_new_135940,#BF8F6B
mgnify_new_096928,#BF8F6B
mgnify_new_152525,#BF8F6B
mgnify_new_085720,#BF8F6B
mgnify_new_069064,#BF8F6B
mgnify_new_113623,#BF8F6B
mgnify_new_179896,#BF8F6B
mgnify_new_195652,#BF8F6B
mgnify_new_131469,#BF8F6B
mgnify_new_071630,#BF8F6B
mgnify_new_103103,#BF8F6B
mgnify_new_133448,#BF8F6B
mgnify_new_098179,#BF8F6B
mgnify_new_181672,#BF8F6B
mgnify_new_177145,#BF8F6B
mgnify_new_069776,#BF8F6B
mgnify_new_141784,#BF8F6B
mgnify_new_159019,#BF8F6B
mgnify_new_083463,#BF8F6B
mgnify_new_150257,#BF8F6B
mgnify_new_121491,#BF8F6B
mgnify_new_097536,#BF8F6B
mgnify_new_158669,#BF8F6B
mgnify_new_191681,#BF8F6B
mgnify_new_136777,#BF8F6B
mgnify_new_142618,#BF8F6B
mgnify_new_153237,#BF8F6B
mgnify_new_204356,#BF8F6B
mgnify_new_170564,#BF8F6B
mgnify_new_119454,#BF8F6B
mgnify_new_193692,#BF8F6B
mgnify_new_175270,#BF8F6B
mgnify_new_091173,#BF8F6B
mgnify_new_173396,#BF8F6B
mgnify_new_152632,#BF8F6B
mgnify_new_202927,#BF8F6B
mgnify_new_076555,#BF8F6B
mgnify_new_204378,#BF8F6B
mgnify_new_070221,#BF8F6B
mgnify_new_100878,#BF8F6B
mgnify_new_155817,#BF8F6B
mgnify_new_076130,#BF8F6B
mgnify_new_071240,#BF8F6B
mgnify_new_140640,#BF8F6B
mgnify_new_109370,#BF8F6B
mgnify_new_176326,#BF8F6B
mgnify_new_128355,#BF8F6B
mgnify_new_104180,#BF8F6B
mgnify_new_058199,#BF8F6B
mgnify_new_169374,#BF8F6B
mgnify_new_145754,#BF8F6B
mgnify_new_169061,#BF8F6B
mgnify_new_121662,#BF8F6B
mgnify_new_138913,#BF8F6B
mgnify_new_115338,#BF8F6B
mgnify_new_171054,#BF8F6B
mgnify_new_121174,#BF8F6B
mgnify_new_168099,#BF8F6B
mgnify_new_174801,#BF8F6B
mgnify_new_194853,#BF8F6B
mgnify_new_208642,#BF8F6B
mgnify_new_149574,#BF8F6B
mgnify_new_098619,#BF8F6B
mgnify_new_100209,#BF8F6B
mgnify_new_148404,#BF8F6B
mgnify_new_147394,#BF8F6B
mgnify_new_161695,#BF8F6B
mgnify_new_124654,#BF8F6B
mgnify_new_160859,#BF8F6B
mgnify_new_115746,#BF8F6B
mgnify_new_056285,#BF8F6B
mgnify_new_119429,#BF8F6B
mgnify_new_115721,#BF8F6B
mgnify_new_053717,#BF8F6B
mgnify_new_134143,#BF8F6B
mgnify_new_119102,#BF8F6B
mgnify_new_205941,#BF8F6B
mgnify_new_074278,#BF8F6B
mgnify_new_179970,#BF8F6B
mgnify_new_171546,#BF8F6B
mgnify_new_153779,#BF8F6B
mgnify_new_092024,#BF8F6B
mgnify_new_164836,#BF8F6B
mgnify_new_127033,#BF8F6B
mgnify_new_078546,#BF8F6B
mgnify_new_150729,#BF8F6B
mgnify_new_190686,#BF8F6B
mgnify_new_090222,#BF8F6B
mgnify_new_111345,#BF8F6B
mgnify_new_120094,#BF8F6B
mgnify_new_095667,#BF8F6B
mgnify_new_192490,#BF8F6B
mgnify_new_147367,#BF8F6B
mgnify_new_183590,#BF8F6B
mgnify_new_205301,#BF8F6B
mgnify_new_180108,#BF8F6B
mgnify_new_123508,#BF8F6B
mgnify_new_099963,#BF8F6B
mgnify_new_167484,#BF8F6B
mgnify_new_112156,#BF8F6B
mgnify_new_176913,#BF8F6B
mgnify_new_202631,#BF8F6B
mgnify_new_111346,#BF8F6B
mgnify_new_123692,#BF8F6B
mgnify_new_094368,#BF8F6B
mgnify_new_135555,#BF8F6B
mgnify_new_184460,#BF8F6B
mgnify_new_117063,#BF8F6B
mgnify_new_190056,#BF8F6B
mgnify_new_206060,#BF8F6B
mgnify_new_107148,#BF8F6B
mgnify_new_118109,#BF8F6B
mgnify_new_155985,#BF8F6B
mgnify_new_201416,#BF8F6B
mgnify_new_190636,#BF8F6B
mgnify_new_082672,#BF8F6B
mgnify_new_068963,#BF8F6B
mgnify_new_068731,#BF8F6B
mgnify_new_134300,#BF8F6B
mgnify_new_115533,#BF8F6B
mgnify_new_128247,#BF8F6B
mgnify_new_081333,#BF8F6B
mgnify_new_117134,#BF8F6B
mgnify_new_139894,#BF8F6B
mgnify_new_150177,#BF8F6B
mgnify_new_162209,#BF8F6B
mgnify_new_075521,#BF8F6B
mgnify_new_131989,#BF8F6B
mgnify_new_158943,#BF8F6B
mgnify_new_137613,#BF8F6B
mgnify_new_107542,#BF8F6B
mgnify_new_125555,#BF8F6B
mgnify_new_137726,#BF8F6B
mgnify_new_190756,#BF8F6B
mgnify_new_106656,#BF8F6B
mgnify_new_177215,#BF8F6B
mgnify_new_205263,#BF8F6B
mgnify_new_191057,#BF8F6B
mgnify_new_057278,#BF8F6B
mgnify_new_144882,#BF8F6B
mgnify_new_188294,#BF8F6B
mgnify_new_086440,#BF8F6B
mgnify_new_151599,#BF8F6B
mgnify_new_180055,#BF8F6B
mgnify_new_128761,#BF8F6B
mgnify_new_149322,#BF8F6B
mgnify_new_114287,#BF8F6B
mgnify_new_134168,#BF8F6B
mgnify_new_077402,#BF8F6B
mgnify_new_115514,#BF8F6B
mgnify_new_103438,#BF8F6B
mgnify_new_113229,#BF8F6B
mgnify_new_072856,#BF8F6B
mgnify_new_099227,#BF8F6B
mgnify_new_202686,#BF8F6B
mgnify_new_163663,#BF8F6B
mgnify_new_097988,#BF8F6B
mgnify_new_197035,#BF8F6B
mgnify_new_115817,#BF8F6B
mgnify_new_146971,#BF8F6B
mgnify_new_121410,#BF8F6B
mgnify_new_135824,#BF8F6B
mgnify_new_163390,#BF8F6B
mgnify_new_205000,#BF8F6B
mgnify_new_158172,#BF8F6B
mgnify_new_053701,#BF8F6B
mgnify_new_152072,#BF8F6B
mgnify_new_148537,#BF8F6B
mgnify_new_170855,#BF8F6B
mgnify_new_146124,#BF8F6B
mgnify_new_063599,#BF8F6B
mgnify_new_115075,#BF8F6B
mgnify_new_104206,#BF8F6B
mgnify_new_099479,#BF8F6B
mgnify_new_130568,#BF8F6B
mgnify_new_117933,#BF8F6B
mgnify_new_105190,#BF8F6B
mgnify_new_140991,#BF8F6B
mgnify_new_110362,#BF8F6B
mgnify_new_078772,#BF8F6B
mgnify_new_069477,#BF8F6B
mgnify_new_088896,#BF8F6B
mgnify_new_085058,#BF8F6B
mgnify_new_055076,#BF8F6B
mgnify_new_095616,#BF8F6B
mgnify_new_173413,#BF8F6B
mgnify_new_118928,#BF8F6B
mgnify_new_177601,#BF8F6B
mgnify_new_084652,#BF8F6B
mgnify_new_100142,#BF8F6B
mgnify_new_106126,#BF8F6B
mgnify_new_119953,#BF8F6B
mgnify_new_198273,#BF8F6B
mgnify_new_203776,#BF8F6B
mgnify_new_177471,#BF8F6B
mgnify_new_149752,#BF8F6B
mgnify_new_077058,#BF8F6B
mgnify_new_148892,#BF8F6B
mgnify_new_170126,#BF8F6B
mgnify_new_074699,#BF8F6B
mgnify_new_077962,#BF8F6B
mgnify_new_054387,#BF8F6B
mgnify_new_073484,#BF8F6B
mgnify_new_157173,#BF8F6B
mgnify_new_118290,#BF8F6B
mgnify_new_082852,#BF8F6B
mgnify_new_133822,#BF8F6B
mgnify_new_190746,#BF8F6B
mgnify_new_200635,#BF8F6B
mgnify_new_164668,#BF8F6B
mgnify_new_110702,#BF8F6B
mgnify_new_069198,#BF8F6B
mgnify_new_207964,#BF8F6B
mgnify_new_114907,#BF8F6B
mgnify_new_104372,#BF8F6B
mgnify_new_153434,#BF8F6B
mgnify_new_133091,#BF8F6B
mgnify_new_198714,#BF8F6B
mgnify_new_208617,#BF8F6B
mgnify_new_133137,#BF8F6B
mgnify_new_086112,#BF8F6B
mgnify_new_168029,#BF8F6B
mgnify_new_193890,#BF8F6B
mgnify_new_130486,#BF8F6B
mgnify_new_164582,#BF8F6B
mgnify_new_138165,#BF8F6B
mgnify_new_123309,#BF8F6B
mgnify_new_150409,#BF8F6B
mgnify_new_204551,#BF8F6B
mgnify_new_187205,#BF8F6B
mgnify_new_209367,#BF8F6B
mgnify_new_124283,#BF8F6B
mgnify_new_083604,#BF8F6B
mgnify_new_061597,#BF8F6B
mgnify_new_182524,#BF8F6B
mgnify_new_161282,#BF8F6B
mgnify_new_163260,#BF8F6B
mgnify_new_141930,#BF8F6B
mgnify_new_119886,#BF8F6B
mgnify_new_138027,#BF8F6B
mgnify_new_074958,#BF8F6B
mgnify_new_061738,#BF8F6B
mgnify_new_109041,#BF8F6B
mgnify_new_082703,#BF8F6B
mgnify_new_136929,#BF8F6B
mgnify_new_115962,#BF8F6B
mgnify_new_153946,#BF8F6B
mgnify_new_158692,#BF8F6B
mgnify_new_077668,#BF8F6B
mgnify_new_141465,#BF8F6B
mgnify_new_100775,#BF8F6B
mgnify_new_116237,#BF8F6B
mgnify_new_189465,#BF8F6B
mgnify_new_107009,#BF8F6B
mgnify_new_067133,#BF8F6B
mgnify_new_179002,#BF8F6B
mgnify_new_056494,#BF8F6B
mgnify_new_152093,#BF8F6B
mgnify_new_116687,#BF8F6B
mgnify_new_124622,#BF8F6B
mgnify_new_183298,#BF8F6B
mgnify_new_096738,#BF8F6B
mgnify_new_196386,#BF8F6B
mgnify_new_139203,#BF8F6B
mgnify_new_069929,#BF8F6B
mgnify_new_201521,#BF8F6B
mgnify_new_064004,#BF8F6B
mgnify_new_160649,#BF8F6B
mgnify_new_127996,#BF8F6B
mgnify_new_128856,#BF8F6B
mgnify_new_061186,#BF8F6B
mgnify_new_148420,#BF8F6B
mgnify_new_158210,#BF8F6B
mgnify_new_130552,#BF8F6B
mgnify_new_159319,#BF8F6B
mgnify_new_071136,#BF8F6B
mgnify_new_158097,#BF8F6B
mgnify_new_180331,#BF8F6B
mgnify_new_072641,#BF8F6B
mgnify_new_184029,#BF8F6B
mgnify_new_153472,#BF8F6B
mgnify_new_159529,#BF8F6B
mgnify_new_060701,#BF8F6B
mgnify_new_175652,#BF8F6B
mgnify_new_152555,#BF8F6B
mgnify_new_151816,#BF8F6B
mgnify_new_120925,#BF8F6B
mgnify_new_075113,#BF8F6B
mgnify_new_172683,#BF8F6B
mgnify_new_057727,#BF8F6B
mgnify_new_201119,#BF8F6B
mgnify_new_135663,#BF8F6B
mgnify_new_190419,#BF8F6B
mgnify_new_173936,#BF8F6B
mgnify_new_057013,#BF8F6B
mgnify_new_066030,#BF8F6B
mgnify_new_066437,#BF8F6B
mgnify_new_201450,#BF8F6B
mgnify_new_144950,#BF8F6B
mgnify_new_137344,#BF8F6B
mgnify_new_073267,#BF8F6B
mgnify_new_167766,#BF8F6B
mgnify_new_113637,#BF8F6B
mgnify_new_076457,#BF8F6B
mgnify_new_118561,#BF8F6B
mgnify_new_185427,#BF8F6B
mgnify_new_126312,#BF8F6B
mgnify_new_165610,#BF8F6B
mgnify_new_201336,#BF8F6B
mgnify_new_203840,#BF8F6B
mgnify_new_100365,#BF8F6B
mgnify_new_182957,#BF8F6B
mgnify_new_096280,#BF8F6B
mgnify_new_102580,#BF8F6B
mgnify_new_137713,#BF8F6B
mgnify_new_133166,#BF8F6B
mgnify_new_202265,#BF8F6B
mgnify_new_176149,#BF8F6B
mgnify_new_062530,#BF8F6B
mgnify_new_060259,#BF8F6B
mgnify_new_173248,#BF8F6B
mgnify_new_071609,#BF8F6B
mgnify_new_201475,#BF8F6B
mgnify_new_148615,#BF8F6B
mgnify_new_064377,#BF8F6B
mgnify_new_177513,#BF8F6B
mgnify_new_104358,#BF8F6B
mgnify_new_174674,#BF8F6B
mgnify_new_054279,#BF8F6B
mgnify_new_152933,#BF8F6B
mgnify_new_123878,#BF8F6B
mgnify_new_201062,#BF8F6B
mgnify_new_134783,#BF8F6B
mgnify_new_190016,#BF8F6B
mgnify_new_140476,#BF8F6B
mgnify_new_198990,#BF8F6B
mgnify_new_140352,#BF8F6B
mgnify_new_098186,#BF8F6B
mgnify_new_079136,#BF8F6B
mgnify_new_116396,#BF8F6B
mgnify_new_147116,#BF8F6B
mgnify_new_119098,#BF8F6B
mgnify_new_155631,#BF8F6B
mgnify_new_120177,#BF8F6B
mgnify_new_106270,#BF8F6B
mgnify_new_061034,#BF8F6B
mgnify_new_063749,#BF8F6B
mgnify_new_070695,#BF8F6B
mgnify_new_095497,#BF8F6B
mgnify_new_170791,#BF8F6B
mgnify_new_192309,#BF8F6B
mgnify_new_162998,#BF8F6B
mgnify_new_187508,#BF8F6B
mgnify_new_162277,#BF8F6B
mgnify_new_199970,#BF8F6B
mgnify_new_191118,#BF8F6B
mgnify_new_185386,#BF8F6B
mgnify_new_174562,#BF8F6B
mgnify_new_180353,#BF8F6B
mgnify_new_161361,#BF8F6B
mgnify_new_110843,#BF8F6B
mgnify_new_206877,#BF8F6B
mgnify_new_093535,#BF8F6B
mgnify_new_084814,#BF8F6B
mgnify_new_174165,#BF8F6B
mgnify_new_184286,#BF8F6B
mgnify_new_090599,#BF8F6B
mgnify_new_099222,#BF8F6B
mgnify_new_068184,#BF8F6B
mgnify_new_138070,#BF8F6B
mgnify_new_088851,#BF8F6B
mgnify_new_094111,#BF8F6B
mgnify_new_069581,#BF8F6B
mgnify_new_136298,#BF8F6B
mgnify_new_139824,#BF8F6B
mgnify_new_209865,#BF8F6B
mgnify_new_111376,#BF8F6B
mgnify_new_138268,#BF8F6B
mgnify_new_170298,#BF8F6B
mgnify_new_066141,#BF8F6B
mgnify_new_139759,#BF8F6B
mgnify_new_138903,#BF8F6B
mgnify_new_201136,#BF8F6B
mgnify_new_067353,#BF8F6B
mgnify_new_101574,#BF8F6B
mgnify_new_110600,#BF8F6B
mgnify_new_161617,#BF8F6B
mgnify_new_194353,#BF8F6B
mgnify_new_114622,#BF8F6B
mgnify_new_187452,#BF8F6B
mgnify_new_119991,#BF8F6B
mgnify_new_068075,#BF8F6B
mgnify_new_191142,#BF8F6B
mgnify_new_176269,#BF8F6B
mgnify_new_134885,#BF8F6B
mgnify_new_131179,#BF8F6B
mgnify_new_090690,#BF8F6B
mgnify_new_164331,#BF8F6B
mgnify_new_146030,#BF8F6B
mgnify_new_061423,#BF8F6B
mgnify_new_068301,#BF8F6B
mgnify_new_132220,#BF8F6B
mgnify_new_185584,#BF8F6B
mgnify_new_055418,#BF8F6B
mgnify_new_162946,#BF8F6B
mgnify_new_129592,#BF8F6B
mgnify_new_064092,#BF8F6B
mgnify_new_195162,#BF8F6B
mgnify_new_178371,#BF8F6B
mgnify_new_158898,#BF8F6B
mgnify_new_070766,#BF8F6B
mgnify_new_176918,#BF8F6B
mgnify_new_097379,#BF8F6B
mgnify_new_111466,#BF8F6B
mgnify_new_188199,#BF8F6B
mgnify_new_179157,#BF8F6B
mgnify_new_119924,#BF8F6B
mgnify_new_064921,#BF8F6B
mgnify_new_147135,#BF8F6B
mgnify_new_103638,#BF8F6B
mgnify_new_152088,#BF8F6B
mgnify_new_128757,#BF8F6B
mgnify_new_184679,#BF8F6B
mgnify_new_108799,#BF8F6B
mgnify_new_109748,#BF8F6B
mgnify_new_177363,#BF8F6B
mgnify_new_083061,#BF8F6B
mgnify_new_157853,#BF8F6B
mgnify_new_127657,#BF8F6B
mgnify_new_108117,#BF8F6B
mgnify_new_113490,#BF8F6B
mgnify_new_183218,#BF8F6B
mgnify_new_092227,#BF8F6B
mgnify_new_154605,#BF8F6B
mgnify_new_154619,#BF8F6B
mgnify_new_160098,#BF8F6B
mgnify_new_078440,#BF8F6B
mgnify_new_100505,#BF8F6B
mgnify_new_182040,#BF8F6B
mgnify_new_129277,#BF8F6B
mgnify_new_094775,#BF8F6B
mgnify_new_158140,#BF8F6B
mgnify_new_076834,#BF8F6B
mgnify_new_200224,#BF8F6B
mgnify_new_072683,#BF8F6B
mgnify_new_101976,#BF8F6B
mgnify_new_078625,#BF8F6B
mgnify_new_173945,#BF8F6B
mgnify_new_134043,#BF8F6B
mgnify_new_120898,#BF8F6B
mgnify_new_141411,#BF8F6B
mgnify_new_209146,#BF8F6B
mgnify_new_098599,#BF8F6B
mgnify_new_139336,#BF8F6B
mgnify_new_069920,#BF8F6B
mgnify_new_140160,#BF8F6B
mgnify_new_209376,#BF8F6B
mgnify_new_129790,#BF8F6B
mgnify_new_156617,#BF8F6B
mgnify_new_189417,#BF8F6B
mgnify_new_165068,#BF8F6B
mgnify_new_200851,#BF8F6B
mgnify_new_171986,#BF8F6B
mgnify_new_203092,#BF8F6B
mgnify_new_134497,#BF8F6B
mgnify_new_186760,#BF8F6B
mgnify_new_182717,#BF8F6B
mgnify_new_131421,#BF8F6B
mgnify_new_127630,#BF8F6B
mgnify_new_205763,#BF8F6B
mgnify_new_196925,#BF8F6B
mgnify_new_138032,#BF8F6B
mgnify_new_138357,#BF8F6B
mgnify_new_089564,#BF8F6B
mgnify_new_110376,#BF8F6B
mgnify_new_085412,#BF8F6B
mgnify_new_064484,#BF8F6B
mgnify_new_182561,#BF8F6B
mgnify_new_150009,#BF8F6B
mgnify_new_173288,#BF8F6B
mgnify_new_063184,#BF8F6B
mgnify_new_102488,#BF8F6B
mgnify_new_182677,#BF8F6B
mgnify_new_061121,#BF8F6B
mgnify_new_127137,#BF8F6B
mgnify_new_069207,#BF8F6B
mgnify_new_108390,#BF8F6B
mgnify_new_065787,#BF8F6B
mgnify_new_176312,#BF8F6B
mgnify_new_188959,#BF8F6B
mgnify_new_071817,#BF8F6B
mgnify_new_096499,#BF8F6B
mgnify_new_129309,#BF8F6B
mgnify_new_128231,#BF8F6B
mgnify_new_133920,#BF8F6B
mgnify_new_142172,#BF8F6B
mgnify_new_077416,#BF8F6B
mgnify_new_065387,#BF8F6B
mgnify_new_087464,#BF8F6B
mgnify_new_053952,#BF8F6B
mgnify_new_146505,#BF8F6B
mgnify_new_151742,#BF8F6B
mgnify_new_070939,#BF8F6B
mgnify_new_194726,#BF8F6B
mgnify_new_148183,#BF8F6B
mgnify_new_070858,#BF8F6B
mgnify_new_092881,#BF8F6B
mgnify_new_190733,#BF8F6B
mgnify_new_180956,#BF8F6B
mgnify_new_079745,#BF8F6B
mgnify_new_132755,#BF8F6B
mgnify_new_111487,#BF8F6B
mgnify_new_106290,#BF8F6B
mgnify_new_073471,#BF8F6B
mgnify_new_066968,#BF8F6B
mgnify_new_132471,#BF8F6B
mgnify_new_190122,#BF8F6B
mgnify_new_194067,#BF8F6B
mgnify_new_119545,#BF8F6B
mgnify_new_079444,#BF8F6B
mgnify_new_122214,#BF8F6B
mgnify_new_148988,#BF8F6B
mgnify_new_102387,#BF8F6B
mgnify_new_134559,#BF8F6B
mgnify_new_124124,#BF8F6B
mgnify_new_124326,#BF8F6B
mgnify_new_136051,#BF8F6B
mgnify_new_168265,#BF8F6B
mgnify_new_196956,#BF8F6B
mgnify_new_145999,#BF8F6B
mgnify_new_145125,#BF8F6B
mgnify_new_096688,#BF8F6B
mgnify_new_127385,#BF8F6B
mgnify_new_095388,#BF8F6B
mgnify_new_151207,#BF8F6B
mgnify_new_209419,#BF8F6B
mgnify_new_130371,#BF8F6B
mgnify_new_069088,#BF8F6B
mgnify_new_128912,#BF8F6B
mgnify_new_078369,#BF8F6B
mgnify_new_117604,#BF8F6B
mgnify_new_180716,#BF8F6B
